0.8815, 1.0000, 1.0000, 0.9990, 1.0000, 1.0000, 0.9541, 1.0000, 1.0000
0.8753, 0.0780, 0.5574, 0.4490, 0.4570, 0.2000, 0.4252, 0.6670, 0.2960
0.8659, 0.2090, 0.8092, 0.8190, 0.8040, 0.5000, 0.6653, 0.9680, 0.8490
0.8659, 0.1040, 0.6187, 0.5200, 0.5770, 0.2500, 0.5059, 0.7270, 0.5530
0.8659, 0.0980, 0.6187, 0.5400, 0.4570, 0.2500, 0.3784, 0.7690, 0.4710
0.8659, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.8265, 1.0000, 1.0000
0.8659, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.8771, 1.0000, 1.0000
0.8597, 1.0000, 1.0000, 0.9950, 1.0000, 1.0000, 0.8251, 1.0000, 1.0000
0.8597, 0.5260, 0.8092, 0.8190, 0.9610, 0.5000, 0.9457, 0.9600, 0.9210
0.8503, 0.6430, 0.8092, 0.8190, 0.9680, 0.5000, 0.7252, 0.9520, 0.8680
0.8493, 0.1650, 0.6187, 0.5490, 0.7670, 0.2500, 0.7197, 0.8420, 0.6830
0.8451, 1.0000, 1.0000, 0.9950, 1.0000, 1.0000, 0.8784, 1.0000, 1.0000
0.8441, 0.1500, 0.6979, 0.6590, 0.6420, 0.3330, 0.4361, 0.8330, 0.6080
0.8420, 0.3230, 0.8092, 0.8190, 0.8940, 0.5000, 0.7626, 0.9600, 0.8790
0.8420, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9073, 1.0000, 1.0000
0.8368, 0.0640, 0.4283, 0.2460, 0.3600, 0.1250, 0.3504, 0.6670, 0.2620
0.8337, 0.1610, 0.6187, 0.4580, 0.5010, 0.2500, 0.2252, 0.6670, 0.3740
0.8337, 0.2410, 0.6979, 0.6700, 0.7830, 0.3330, 0.4893, 0.7060, 0.6400
0.8264, 0.3380, 0.6979, 0.6670, 0.9010, 0.3330, 0.7656, 0.8570, 0.7850
0.8243, 0.1270, 0.6187, 0.5400, 0.7120, 0.2500, 0.7334, 0.7690, 0.6910
0.8243, 0.2080, 0.5574, 0.4490, 0.7930, 0.2000, 0.6245, 0.8180, 0.5580
0.8243, 0.1840, 0.6979, 0.6690, 0.7020, 0.3330, 0.4476, 0.8750, 0.6150
0.8191, 0.1180, 0.3670, 0.1570, 0.5440, 0.1000, 0.3843, 0.4710, 0.2320
0.8160, 0.2240, 0.6979, 0.6700, 0.8160, 0.3330, 0.6601, 0.9090, 0.7350
0.8160, 0.2280, 0.8092, 0.8150, 0.8300, 0.5000, 0.7088, 0.9230, 0.8630
0.8160, 0.2930, 0.6979, 0.6700, 0.8630, 0.3330, 0.6521, 0.9000, 0.7310
0.8160, 0.3080, 0.6979, 0.6590, 0.8400, 0.3330, 0.5069, 0.8330, 0.6510
0.8139, 0.1400, 0.6979, 0.6700, 0.6990, 0.3330, 0.6141, 0.8890, 0.7110
0.8139, 1.0000, 1.0000, 0.9990, 1.0000, 1.0000, 0.4252, 1.0000, 1.0000
0.8087, 0.3140, 0.6979, 0.6700, 0.9070, 0.3330, 0.9164, 0.9230, 0.8440
0.8087, 0.0660, 0.2949, 0.0490, 0.0780, 0.0770, 0.0512, 0.2500, 0.0870
0.8025, 0.1730, 0.6979, 0.6590, 0.6800, 0.3330, 0.4361, 0.8330, 0.6080
0.8025, 0.1300, 0.6979, 0.6670, 0.6630, 0.3330, 0.5659, 0.8570, 0.6850
0.8025, 0.1130, 0.6979, 0.6700, 0.6490, 0.3330, 0.6258, 0.8000, 0.7170
0.8004, 1.0000, 1.0000, 0.9990, 1.0000, 1.0000, 0.6339, 1.0000, 1.0000
0.8004, 0.1460, 0.6979, 0.6700, 0.6880, 0.3330, 0.5547, 0.8000, 0.6780
0.7983, 0.1020, 0.4651, 0.2960, 0.4990, 0.1430, 0.3770, 0.6250, 0.3070
0.7983, 0.1940, 0.8092, 0.7750, 0.7220, 0.5000, 0.4617, 0.8890, 0.7680
0.7952, 0.0680, 0.3670, 0.1570, 0.3150, 0.1000, 0.2699, 0.4710, 0.1830
0.7931, 0.1360, 0.6187, 0.5400, 0.7120, 0.2500, 0.6725, 0.7690, 0.6560
0.7931, 0.0830, 0.4651, 0.2960, 0.4790, 0.1430, 0.4368, 0.6250, 0.3410
0.7921, 1.0000, 1.0000, 0.9840, 1.0000, 1.0000, 0.5719, 1.0000, 1.0000
0.7921, 0.1600, 0.6979, 0.6590, 0.7370, 0.3330, 0.6299, 0.8330, 0.7190
0.7921, 0.1280, 0.6979, 0.6700, 0.6850, 0.3330, 0.6373, 0.8890, 0.7230
0.7921, 0.1170, 0.6187, 0.5490, 0.6500, 0.2500, 0.5985, 0.5710, 0.6120
0.7879, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.8292, 1.0000, 1.0000
0.7827, 0.1090, 0.6187, 0.5400, 0.5090, 0.2500, 0.3665, 0.7690, 0.4630
0.7827, 0.2780, 0.8092, 0.8180, 0.8640, 0.5000, 0.7078, 0.9330, 0.8630
0.7827, 0.4880, 0.6979, 0.6700, 0.9340, 0.3330, 0.6385, 0.9000, 0.7240
0.7827, 0.4590, 0.8092, 0.8180, 0.9340, 0.5000, 0.7134, 0.9330, 0.8640
0.7796, 0.3410, 0.6979, 0.6700, 0.8870, 0.3330, 0.6521, 0.9000, 0.7310
0.7796, 0.5080, 0.6979, 0.6700, 0.9340, 0.3330, 0.5879, 0.9090, 0.6970
0.7796, 0.2080, 0.8092, 0.8050, 0.7940, 0.5000, 0.6299, 0.9090, 0.8370
0.7796, 0.7010, 0.6979, 0.6700, 0.9770, 0.3330, 0.7827, 0.8000, 0.7920
0.7765, 0.1680, 0.6979, 0.6670, 0.7300, 0.3330, 0.5781, 0.8570, 0.6920
0.7765, 0.2400, 0.8092, 0.6830, 0.6230, 0.5000, 0.2611, 0.8570, 0.6420
0.7765, 0.1420, 0.8092, 0.8150, 0.6890, 0.5000, 0.5720, 0.9230, 0.8150
0.7765, 0.1490, 0.6187, 0.5400, 0.6310, 0.2500, 0.4179, 0.7690, 0.4970
0.7713, 0.2330, 0.8092, 0.8190, 0.8220, 0.5000, 0.6526, 0.9600, 0.8450
0.7713, 1.0000, 1.0000, 0.9950, 1.0000, 1.0000, 0.8152, 1.0000, 1.0000
0.7713, 0.4660, 0.8092, 0.8190, 0.9300, 0.5000, 0.6521, 0.9470, 0.8450
0.7672, 0.1650, 0.6187, 0.5490, 0.6630, 0.2500, 0.4272, 0.6320, 0.5030
0.7609, 0.4460, 0.8092, 0.8180, 0.9300, 0.5000, 0.7145, 0.9410, 0.8650
0.7609, 0.2340, 0.6979, 0.6690, 0.8480, 0.3330, 0.7835, 0.8750, 0.7930
0.7588, 0.8410, 0.8092, 0.8050, 0.9860, 0.5000, 0.5813, 0.9090, 0.8190
0.7588, 0.2580, 0.8092, 0.8180, 0.8550, 0.5000, 0.7309, 0.9410, 0.8700
0.7588, 0.2680, 0.6979, 0.6690, 0.8080, 0.3330, 0.4934, 0.8750, 0.6430
0.7588, 0.1180, 0.5574, 0.4490, 0.6390, 0.2000, 0.5688, 0.8000, 0.5230
0.7588, 0.1570, 0.6187, 0.5400, 0.6540, 0.2500, 0.4368, 0.7690, 0.5090
0.7557, 0.3260, 0.6979, 0.6700, 0.8800, 0.3330, 0.6521, 0.9000, 0.7310
0.7557, 0.1960, 0.6979, 0.6700, 0.7070, 0.3330, 0.4272, 0.6670, 0.6020
0.7557, 0.2750, 0.8092, 0.8180, 0.8610, 0.5000, 0.7024, 0.9410, 0.8610
0.7536, 0.1550, 0.8092, 0.8180, 0.6670, 0.5000, 0.4678, 0.9330, 0.7710
0.7536, 0.6280, 0.8092, 0.8180, 0.9610, 0.5000, 0.6345, 0.9410, 0.8380
0.7505, 0.0730, 0.5074, 0.3620, 0.2700, 0.1670, 0.2005, 0.6670, 0.2520
0.7505, 0.0970, 0.5574, 0.4470, 0.4040, 0.2000, 0.2703, 0.7500, 0.3350
0.7505, 0.0790, 0.6187, 0.5400, 0.4670, 0.2500, 0.4361, 0.7690, 0.5080
0.7432, 0.1770, 0.6187, 0.5490, 0.7430, 0.2500, 0.5773, 0.8420, 0.5990
0.7432, 0.1210, 0.5574, 0.4490, 0.6630, 0.2000, 0.6110, 0.8180, 0.5500
0.7432, 0.3750, 0.8092, 0.8180, 0.9080, 0.5000, 0.7078, 0.9330, 0.8630
0.7432, 0.2190, 0.5574, 0.4490, 0.7700, 0.2000, 0.5135, 0.7780, 0.4870
0.7432, 0.2210, 0.5574, 0.4470, 0.7680, 0.2000, 0.5021, 0.7500, 0.4790
0.7401, 0.5410, 0.8092, 0.8190, 0.9390, 0.5000, 0.5628, 0.9520, 0.8120
0.7401, 0.2360, 0.8092, 0.8190, 0.8210, 0.5000, 0.6385, 0.9470, 0.8400
0.7380, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.7881, 1.0000, 1.0000
0.7360, 0.2040, 0.6979, 0.6670, 0.8050, 0.3330, 0.6933, 0.8570, 0.7510
0.7360, 0.0630, 0.5074, 0.3660, 0.3490, 0.1670, 0.3421, 0.7060, 0.3270
0.7349, 0.1000, 0.3408, 0.1350, 0.5230, 0.0910, 0.4252, 0.5830, 0.2320
0.7349, 0.5420, 0.8092, 0.8190, 0.9470, 0.5000, 0.6464, 0.9600, 0.8430
0.7349, 0.7390, 0.8092, 0.8050, 0.9760, 0.5000, 0.6141, 0.9090, 0.8310
0.7349, 0.1360, 0.6187, 0.5460, 0.5250, 0.2500, 0.3442, 0.8000, 0.4490
0.7328, 0.8380, 0.8092, 0.8190, 0.9880, 0.5000, 0.6869, 0.8570, 0.8560
0.7328, 0.4040, 0.8092, 0.8190, 0.9260, 0.5000, 0.7877, 0.9600, 0.8850
0.7308, 0.3310, 0.8092, 0.8190, 0.8950, 0.5000, 0.7387, 0.9710, 0.8720
0.7308, 0.3200, 0.8092, 0.8190, 0.8960, 0.5000, 0.7843, 0.9520, 0.8470
0.7297, 0.4610, 0.8092, 0.8190, 0.9180, 0.5000, 0.5621, 0.9470, 0.8110
0.7256, 0.4060, 0.8092, 0.8050, 0.8760, 0.5000, 0.5554, 0.9090, 0.7600
0.7256, 0.1910, 0.6979, 0.6700, 0.7820, 0.3330, 0.6521, 0.9000, 0.7310
0.7225, 0.1090, 0.4651, 0.3010, 0.5970, 0.1430, 0.5182, 0.7270, 0.3900
0.7225, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9056, 1.0000, 1.0000
0.7173, 0.1950, 0.6979, 0.6700, 0.7650, 0.3330, 0.5773, 0.8890, 0.6910
0.7173, 0.1200, 0.6187, 0.5480, 0.3900, 0.2500, 0.2007, 0.7060, 0.3590
0.7173, 0.4700, 0.8092, 0.8180, 0.9350, 0.5000, 0.6924, 0.9410, 0.8580
0.7152, 0.2060, 0.6979, 0.6690, 0.7700, 0.3330, 0.5554, 0.8750, 0.6790
0.7100, 0.2460, 0.8092, 0.8190, 0.8670, 0.5000, 0.8606, 0.9520, 0.9030
0.7100, 0.2060, 0.6979, 0.6700, 0.8010, 0.3330, 0.6690, 0.9170, 0.7400
0.7017, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.6711, 0.8330, 1.0000
0.7017, 0.4560, 0.8092, 0.8190, 0.9430, 0.5000, 0.8460, 0.9660, 0.9000
0.7017, 0.3010, 0.6979, 0.6670, 0.8870, 0.3330, 0.7827, 0.8570, 0.7920
0.7017, 0.1920, 0.6979, 0.6670, 0.6560, 0.3330, 0.3442, 0.8570, 0.5500
0.7017, 0.1230, 0.6187, 0.5490, 0.6770, 0.2500, 0.6406, 0.8420, 0.6370
0.7017, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.7953, 1.0000, 1.0000
0.6996, 0.2720, 0.6979, 0.6700, 0.8500, 0.3330, 0.6521, 0.9000, 0.7310
0.6933, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.6611, 1.0000, 1.0000
0.6933, 0.2310, 0.6979, 0.6700, 0.8350, 0.3330, 0.7252, 0.9000, 0.7670
0.6933, 0.1110, 0.5074, 0.3480, 0.5280, 0.1670, 0.3843, 0.6150, 0.3520
0.6933, 0.2270, 0.6979, 0.6700, 0.8320, 0.3330, 0.7252, 0.9000, 0.7670
0.6933, 0.2840, 0.6187, 0.5480, 0.8790, 0.2500, 0.7835, 0.8240, 0.7180
0.6933, 0.1450, 0.5574, 0.4490, 0.6600, 0.2000, 0.4909, 0.6670, 0.3380
0.6840, 0.2900, 0.6979, 0.6690, 0.8630, 0.3330, 0.7843, 0.8750, 0.7930
0.6840, 0.2400, 0.8092, 0.8050, 0.7280, 0.5000, 0.3641, 0.9090, 0.7200
0.6840, 0.3260, 0.8092, 0.8050, 0.8730, 0.5000, 0.6141, 0.9090, 0.8310
0.6840, 0.1920, 0.6187, 0.5490, 0.7820, 0.2500, 0.6486, 0.8420, 0.6420
0.6840, 0.1020, 0.4651, 0.3010, 0.3460, 0.1430, 0.2007, 0.6000, 0.2190
0.6788, 0.0650, 0.5074, 0.3660, 0.3580, 0.1670, 0.3421, 0.7060, 0.3270
0.6757, 0.0920, 0.5074, 0.3620, 0.4950, 0.1670, 0.4179, 0.6670, 0.3720
0.6757, 0.1160, 0.5074, 0.3680, 0.6130, 0.1670, 0.5182, 0.7620, 0.4340
0.6757, 0.0850, 0.4651, 0.3010, 0.3030, 0.1430, 0.2007, 0.6000, 0.2190
0.6757, 0.2300, 0.6979, 0.6690, 0.8340, 0.3330, 0.7237, 0.8750, 0.7660
0.6726, 0.1060, 0.5574, 0.3070, 0.5520, 0.2000, 0.4538, 0.6250, 0.3510
0.6726, 0.1800, 0.6187, 0.5480, 0.7220, 0.2500, 0.5091, 0.8240, 0.5470
0.6726, 0.2530, 0.8092, 0.8180, 0.8480, 0.5000, 0.7065, 0.9330, 0.8620
0.6705, 1.0000, 1.0000, 0.9990, 1.0000, 1.0000, 0.7819, 1.0000, 1.0000
0.6684, 0.2000, 0.6979, 0.6700, 0.7980, 0.3330, 0.6788, 0.8890, 0.7440
0.6674, 0.0750, 0.6979, 0.6690, 0.4700, 0.3330, 0.4678, 0.8750, 0.6270
0.6632, 0.2980, 0.6187, 0.5490, 0.8980, 0.2500, 0.8874, 0.8420, 0.7690
0.6601, 0.3590, 0.8092, 0.8190, 0.8920, 0.5000, 0.6318, 0.9520, 0.8380
0.6601, 0.1230, 0.6187, 0.5490, 0.6770, 0.2500, 0.6406, 0.8420, 0.6370
0.6580, 0.2760, 0.8092, 0.8050, 0.8010, 0.5000, 0.4528, 0.9090, 0.7640
0.6580, 0.0820, 0.4651, 0.2960, 0.4390, 0.1430, 0.4361, 0.6250, 0.3410
0.6549, 0.1350, 0.5074, 0.3660, 0.6600, 0.1670, 0.5334, 0.7060, 0.4440
0.6549, 0.1340, 0.5574, 0.4470, 0.6500, 0.2000, 0.5148, 0.7500, 0.4870
0.6528, 0.0720, 0.4651, 0.3010, 0.2670, 0.1430, 0.2007, 0.6000, 0.2190
0.6528, 0.0910, 0.5574, 0.4490, 0.5120, 0.2000, 0.4529, 0.6090, 0.4070
0.6528, 0.2620, 0.6979, 0.6700, 0.8630, 0.3330, 0.7613, 0.9090, 0.7830
0.6518, 0.3230, 0.8092, 0.8150, 0.8830, 0.5000, 0.6796, 0.9230, 0.8540
0.6518, 0.3650, 0.6979, 0.6700, 0.9140, 0.3330, 0.8100, 0.9000, 0.8040
0.6497, 0.0460, 0.1905, 0.0000, 0.0000, 0.0530, 0.0000, 0.1000, 0.0530
0.6424, 0.1030, 0.6187, 0.5400, 0.5120, 0.2500, 0.3940, 0.7690, 0.4630
0.6414, 0.1940, 0.8092, 0.8180, 0.7880, 0.5000, 0.6656, 0.9330, 0.8490
0.6414, 0.1510, 0.6187, 0.5460, 0.6950, 0.2500, 0.5526, 0.8000, 0.5830
0.6393, 0.1580, 0.6979, 0.6670, 0.7070, 0.3330, 0.5526, 0.8570, 0.6770
0.6372, 0.3170, 0.6187, 0.5490, 0.8930, 0.2500, 0.8357, 0.8890, 0.7450
0.6362, 0.0750, 0.4283, 0.2060, 0.2980, 0.1250, 0.2274, 0.4620, 0.2040
0.6362, 0.1880, 0.6979, 0.6590, 0.7090, 0.3330, 0.4528, 0.8330, 0.6180
0.6320, 0.3700, 0.6979, 0.6700, 0.8860, 0.3330, 0.5688, 0.8890, 0.6860
0.6320, 0.0520, 0.2949, 0.0860, 0.2550, 0.0770, 0.2699, 0.4000, 0.1440
0.6310, 0.2860, 0.6979, 0.6700, 0.8620, 0.3330, 0.6713, 0.9090, 0.7410
0.6310, 0.0650, 0.4651, 0.2850, 0.3050, 0.1430, 0.2699, 0.5710, 0.2510
0.6268, 0.1220, 0.6979, 0.6700, 0.7020, 0.3330, 0.7309, 0.8890, 0.7690
0.6268, 0.1040, 0.5574, 0.4420, 0.5400, 0.2000, 0.4361, 0.7140, 0.4370
0.6268, 0.1410, 0.5574, 0.3750, 0.4630, 0.2000, 0.2252, 0.6000, 0.3100
0.6268, 0.0520, 0.2556, 0.0330, 0.0810, 0.0670, 0.0689, 0.2220, 0.0750
0.6237, 0.3860, 0.6979, 0.6690, 0.9200, 0.3330, 0.7835, 0.8750, 0.7930
0.6216, 0.0540, 0.3670, 0.0890, 0.0640, 0.1000, 0.0512, 0.3080, 0.1130
0.6206, 0.0850, 0.3958, 0.2010, 0.4910, 0.1110, 0.4474, 0.6000, 0.2850
0.6206, 0.0850, 0.6187, 0.5480, 0.3020, 0.2500, 0.2007, 0.7060, 0.3590
0.6185, 0.4260, 0.8092, 0.8180, 0.9320, 0.5000, 0.7881, 0.9410, 0.8860
0.6185, 0.3630, 0.6187, 0.5490, 0.9220, 0.2500, 0.8931, 0.8570, 0.7720
0.6185, 1.0000, 1.0000, 0.9990, 1.0000, 1.0000, 0.6339, 1.0000, 1.0000
0.6154, 0.1010, 0.5074, 0.3680, 0.5280, 0.1670, 0.4272, 0.6000, 0.3770
0.6133, 0.0710, 0.6187, 0.5400, 0.4010, 0.2500, 0.3784, 0.7690, 0.4710
0.6133, 0.0880, 0.5574, 0.4250, 0.3370, 0.2000, 0.2274, 0.6670, 0.3110
0.6133, 0.2430, 0.6187, 0.5480, 0.8360, 0.2500, 0.6841, 0.8240, 0.6630
0.6102, 0.0810, 0.5574, 0.4420, 0.2900, 0.2000, 0.1982, 0.7140, 0.2950
0.6102, 0.2040, 0.6187, 0.5460, 0.7810, 0.2500, 0.5959, 0.8000, 0.6100
0.6060, 0.0790, 0.4651, 0.2850, 0.3110, 0.1430, 0.2274, 0.5710, 0.2310
0.6060, 0.1150, 0.6979, 0.6700, 0.6580, 0.3330, 0.6345, 0.9000, 0.6670
0.6029, 0.2430, 0.6187, 0.5480, 0.8060, 0.2500, 0.5574, 0.8240, 0.5860
0.6029, 0.1000, 0.5074, 0.3620, 0.4740, 0.1670, 0.3484, 0.6670, 0.3310
0.6029, 0.1500, 0.6187, 0.5460, 0.7040, 0.2500, 0.5781, 0.8000, 0.5990
0.6029, 0.0990, 0.6979, 0.6590, 0.4830, 0.3330, 0.3641, 0.8330, 0.5630
0.5977, 0.5080, 0.6979, 0.6700, 0.9340, 0.3330, 0.5879, 0.9090, 0.6970
0.5946, 0.3120, 0.8092, 0.8190, 0.8500, 0.5000, 0.5379, 0.6320, 0.8020
0.5946, 0.1850, 0.6187, 0.5200, 0.7320, 0.2500, 0.5175, 0.7270, 0.5610
0.5946, 0.4630, 0.8092, 0.8050, 0.9350, 0.5000, 0.7172, 0.9090, 0.8650
0.5925, 0.3320, 0.8092, 0.8180, 0.8680, 0.5000, 0.5695, 0.9330, 0.8140
0.5904, 0.3110, 0.8092, 0.8190, 0.8930, 0.5000, 0.7953, 0.9520, 0.8870
0.5904, 0.1020, 0.5574, 0.4490, 0.5290, 0.2000, 0.4272, 0.6000, 0.4310
0.5873, 0.2390, 0.8092, 0.8190, 0.8230, 0.5000, 0.6385, 0.9470, 0.8400
0.5873, 0.0800, 0.3670, 0.1380, 0.3320, 0.1000, 0.2454, 0.4000, 0.1740
0.5852, 0.1740, 0.5574, 0.4420, 0.7040, 0.2000, 0.4854, 0.7140, 0.4680
0.5852, 0.0910, 0.6979, 0.6670, 0.5700, 0.3330, 0.5720, 0.8570, 0.6880
0.5852, 0.1280, 0.8092, 0.8180, 0.6150, 0.5000, 0.4678, 0.9330, 0.7710
0.5821, 0.1180, 0.6979, 0.6690, 0.6370, 0.3330, 0.5640, 0.8750, 0.6840
0.5821, 0.0650, 0.5574, 0.3750, 0.1520, 0.2000, 0.1109, 0.6000, 0.2500
0.5821, 0.1390, 0.6187, 0.5460, 0.6620, 0.2500, 0.5211, 0.8000, 0.5630
0.5821, 0.1390, 0.6979, 0.6700, 0.7110, 0.3330, 0.6526, 0.9230, 0.7310
0.5821, 0.0740, 0.3169, 0.0000, 0.0000, 0.0830, 0.0000, 0.1540, 0.0830
0.5821, 0.0750, 0.4283, 0.2330, 0.2990, 0.1250, 0.2274, 0.5330, 0.2050
0.5800, 0.2010, 0.6187, 0.5490, 0.8010, 0.2500, 0.6873, 0.8800, 0.6650
0.5800, 0.1140, 0.5574, 0.4490, 0.5380, 0.2000, 0.3884, 0.6000, 0.4070
0.5800, 0.2970, 0.6979, 0.6700, 0.8540, 0.3330, 0.6083, 0.8890, 0.7010
0.5769, 0.1640, 0.6187, 0.5480, 0.7290, 0.2500, 0.5892, 0.8240, 0.6060
0.5769, 0.0810, 0.3958, 0.1680, 0.3700, 0.1110, 0.2869, 0.4290, 0.2080
0.5748, 0.1780, 0.6979, 0.6700, 0.7710, 0.3330, 0.6676, 0.9090, 0.7390
0.5748, 0.2160, 0.6979, 0.6670, 0.7820, 0.3330, 0.5614, 0.8570, 0.6820
0.5717, 0.0910, 0.5574, 0.4490, 0.5320, 0.2000, 0.4909, 0.6000, 0.4720
0.5717, 0.0720, 0.4651, 0.2960, 0.2630, 0.1430, 0.1982, 0.6250, 0.2180
0.5696, 0.2170, 0.8092, 0.8190, 0.8280, 0.5000, 0.7454, 0.9470, 0.8740
0.5696, 0.1650, 0.6187, 0.5400, 0.7100, 0.2500, 0.5315, 0.7690, 0.5700
0.5696, 0.2280, 0.6979, 0.6700, 0.7990, 0.3330, 0.5785, 0.8890, 0.6920
0.5696, 0.2780, 0.8092, 0.8150, 0.8460, 0.5000, 0.6116, 0.9230, 0.8300
0.5686, 0.0810, 0.5574, 0.4420, 0.2900, 0.2000, 0.1982, 0.7140, 0.2950
0.5686, 0.0900, 0.6979, 0.6590, 0.4290, 0.3330, 0.3267, 0.8330, 0.5390
0.5665, 0.2130, 0.8092, 0.8150, 0.6690, 0.5000, 0.3210, 0.9230, 0.6970
0.5644, 0.1030, 0.4651, 0.2960, 0.3770, 0.1430, 0.2274, 0.6250, 0.2190
0.5644, 0.1740, 0.6979, 0.6670, 0.7150, 0.3330, 0.5122, 0.8570, 0.6540
0.5634, 0.2620, 0.6187, 0.5490, 0.8260, 0.2500, 0.5754, 0.8420, 0.5970
0.5613, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.7375, 1.0000, 1.0000
0.5613, 0.1040, 0.6979, 0.6590, 0.4680, 0.3330, 0.3267, 0.8330, 0.5390
0.5593, 0.1810, 0.8092, 0.8180, 0.7220, 0.5000, 0.5034, 0.9330, 0.7870
0.5593, 0.0900, 0.4283, 0.2330, 0.3820, 0.1250, 0.2699, 0.5330, 0.2240
0.5593, 0.3980, 0.6979, 0.6700, 0.9000, 0.3330, 0.5879, 0.9090, 0.6970
0.5582, 0.1140, 0.6187, 0.5460, 0.3760, 0.2500, 0.2007, 0.8000, 0.3540
0.5582, 0.1010, 0.6187, 0.5480, 0.3450, 0.2500, 0.2007, 0.7060, 0.3590
0.5561, 0.1220, 0.6979, 0.6590, 0.5750, 0.3330, 0.4179, 0.8330, 0.5970
0.5561, 0.1340, 0.6187, 0.5460, 0.6540, 0.2500, 0.5266, 0.8000, 0.5110
0.5541, 0.4620, 0.6979, 0.6700, 0.9500, 0.3330, 0.9457, 0.9170, 0.8530
