0.789, 0.916, 0.809235844, 0.818, 0.994, 0.5, 0.661477013, 0.933
0.788, 0.349, 0.69791094, 0.667, 0.888, 0.333, 0.604091947, 0.857
0.785, 0.147, 0.557449148, 0.449, 0.684, 0.2, 0.510026084, 0.632
0.783, 0.155, 0.809235844, 0.818, 0.667, 0.5, 0.443593088, 0.933
0.781, 0.575, 0.69791094, 0.67, 0.959, 0.333, 0.711036844, 0.9
0.781, 0.115, 0.618746564, 0.54, 0.615, 0.25, 0.497962178, 0.769
0.778, 0.102, 0.618746564, 0.546, 0.61, 0.25, 0.560401043, 0.8
0.773, 1, 1, 0.995, 1, 1, 0.733778937, 1
0.773, 0.212, 0.69791094, 0.669, 0.812, 0.333, 0.655526573, 0.875
0.772, 0.155, 0.557449148, 0.449, 0.72, 0.2, 0.572301924, 0.778
0.769, 0.083, 0.465090709, 0.285, 0.374, 0.143, 0.268340398, 0.588
0.769, 0.071, 0.366959868, 0.089, 0.084, 0.1, 0.048581676, 0.308
0.769, 0.068, 0.465090709, 0.285, 0.36, 0.143, 0.313661559, 0.571
0.765, 0, 0.237768004, 0.042, 0, 0.063, 0.105151614, 0.286
0.765, 0, 0.50742166, 0.367, 0, 0.167, 0.19025106, 0.632
0.763, 0.164, 0.69791094, 0.67, 0.726, 0.333, 0.549152266, 0.889
0.763, 0.213, 0.50742166, 0.366, 0.77, 0.167, 0.502200848, 0.706
0.762, 0.068, 0.618746564, 0.548, 0.374, 0.25, 0.332246495, 0.824
0.761, 0.129, 0.465090709, 0.301, 0.688, 0.143, 0.60588523, 0.727
0.759, 0.11, 0.69791094, 0.659, 0.484, 0.333, 0.30974894, 0.833
0.759, 0.275, 0.69791094, 0.669, 0.864, 0.333, 0.6854418, 0.875
0.758, 0.07, 0.428257284, 0.245, 0.33, 0.125, 0.26556896, 0.632
0.757, 0.353, 0.69791094, 0.659, 0.883, 0.333, 0.562194327, 0.833
0.756, 0.054, 0.39582188, 0.201, 0.262, 0.111, 0.256276492, 0.6
0.756, 0.111, 0.557449148, 0.425, 0.49, 0.2, 0.313661559, 0.667
0.753, 0.047, 0.31693238, 0.092, 0.114, 0.083, 0.105151614, 0.353
0.753, 0.09, 0.69791094, 0.659, 0.429, 0.333, 0.30974894, 0.833
0.752, 0.084, 0.366959868, 0.138, 0.161, 0.1, 0.129850016, 0.4
0.75, 0.081, 0.340846619, 0, 0, 0.091, 0, 0.167
0.75, 0.068, 0.366959868, 0.089, 0.08, 0.1, 0.048581676, 0.308
0.748, 0.123, 0.50742166, 0.348, 0.426, 0.167, 0.215601565, 0.615
0.747, 0.048, 0.340846619, 0.133, 0.19, 0.091, 0.190088034, 0.5
0.747, 0.055, 0.428257284, 0.132, 0.085, 0.125, 0.065373329, 0.364
0.746, 0.159, 0.69791094, 0.669, 0.674, 0.333, 0.444652755, 0.875
0.746, 0.103, 0.69791094, 0.635, 0.537, 0.333, 0.411884578, 0.8
0.744, 0.074, 0.557449148, 0.449, 0.495, 0.2, 0.5, 0.8
0.742, 0.261, 0.618746564, 0.548, 0.832, 0.25, 0.572301924, 0.824
0.742, 0.058, 0.31693238, 0.092, 0.153, 0.083, 0.129850016, 0.353
0.742, 0.272, 0.809235844, 0.819, 0.88, 0.5, 0.802168243, 0.966
0.738, 0.071, 0.428257284, 0.233, 0.189, 0.125, 0.129850016, 0.533
0.738, 0.162, 0.618746564, 0.549, 0.748, 0.25, 0.625855885, 0.87
0.738, 0.058, 0.294942276, 0.049, 0.068, 0.077, 0.048581676, 0.25
0.738, 0.061, 0.366959868, 0.089, 0.072, 0.1, 0.048581676, 0.308
0.735, 0.301, 0.809235844, 0.819, 0.894, 0.5, 0.802168243, 0.966
0.735, 0.057, 0.428257284, 0.206, 0.288, 0.125, 0.272008477, 0.462
0.731, 0.077, 0.39582188, 0.168, 0.178, 0.111, 0.105151614, 0.429
0.729, 0.19, 0.618746564, 0.52, 0.677, 0.25, 0.364362569, 0.727
0.727, 0.055, 0.22100055, 0.039, 0.152, 0.059, 0.124877731, 0.333
0.725, 0.211, 0.557449148, 0.449, 0.782, 0.2, 0.545565699, 0.8
0.723, 0.051, 0.31693238, 0.06, 0.06, 0.083, 0.048581676, 0.267
0.719, 0.067, 0.465090709, 0.296, 0.248, 0.143, 0.187968699, 0.625
0.716, 0.066, 0.618746564, 0.54, 0.351, 0.25, 0.30974894, 0.769
0.713, 0.224, 0.69791094, 0.669, 0.753, 0.333, 0.429409847, 0.875
0.71, 0.182, 0.809235844, 0.819, 0.774, 0.5, 0.625855885, 0.952
0.708, 0.123, 0.50742166, 0.348, 0.483, 0.167, 0.271926964, 0.615
0.708, 0.19, 0.618746564, 0.549, 0.788, 0.25, 0.644929899, 0.889
0.703, 0.063, 0.340846619, 0.086, 0.155, 0.091, 0.124877731, 0.4
0.703, 0.062, 0.465090709, 0.296, 0.36, 0.143, 0.345207043, 0.625
0.703, 0.081, 0.465090709, 0.285, 0.264, 0.143, 0.165960222, 0.571
0.7, 0.242, 0.618746564, 0.549, 0.835, 0.25, 0.646397131, 0.87
0.7, 0.122, 0.618746564, 0.546, 0.578, 0.25, 0.4031627, 0.8
0.7, 0.057, 0.294942276, 0.049, 0.068, 0.077, 0.048581676, 0.25
0.697, 0.07, 0.465090709, 0.285, 0.235, 0.143, 0.165960222, 0.571
0.694, 0.043, 0.294942276, 0.049, 0.051, 0.077, 0.048581676, 0.25
0.688, 0.057, 0.340846619, 0.073, 0.067, 0.091, 0.048581676, 0.286
0.688, 0.087, 0.50742166, 0.362, 0.306, 0.167, 0.23271927, 0.667
0.688, 0.057, 0.366959868, 0.089, 0.084, 0.1, 0.065373329, 0.308
0.685, 0.063, 0.366959868, 0, 0, 0.1, 0, 0.182
0.685, 0.129, 0.50742166, 0.368, 0.615, 0.167, 0.440658624, 0.8
0.685, 0.056, 0.294942276, 0.049, 0.066, 0.077, 0.048581676, 0.25
0.685, 0.26, 0.69791094, 0.67, 0.84, 0.333, 0.610531464, 0.889
0.681, 0.076, 0.428257284, 0.246, 0.276, 0.125, 0.19025106, 0.571
0.681, 0.149, 0.69791094, 0.67, 0.754, 0.333, 0.710466254, 0.9
0.681, 0.048, 0.294942276, 0, 0, 0.077, 0, 0.143
0.678, 0.056, 0.39582188, 0.168, 0.134, 0.111, 0.105151614, 0.429
0.677, 0.3, 0.809235844, 0.815, 0.852, 0.5, 0.545321161, 0.923
0.677, 0.386, 0.69791094, 0.67, 0.92, 0.333, 0.743641995, 0.909
0.675, 0.086, 0.50742166, 0.348, 0.421, 0.167, 0.313661559, 0.615
0.673, 0, 0.294942276, 0, 0, 0.077, 0, 0.143
0.673, 0.067, 0.340846619, 0.128, 0.18, 0.091, 0.124877731, 0.444
0.672, 0.176, 0.618746564, 0.549, 0.739, 0.25, 0.539289208, 0.842
0.671, 0.279, 0.809235844, 0.818, 0.847, 0.5, 0.585833062, 0.941
0.669, 0.045, 0.31693238, 0, 0, 0.083, 0, 0.154
0.669, 0.125, 0.557449148, 0.449, 0.666, 0.2, 0.567492664, 0.545
0.669, 0.066, 0.340846619, 0, 0, 0.091, 0, 0.167
0.665, 0.238, 0.809235844, 0.805, 0.839, 0.5, 0.682425823, 0.909
0.663, 0.161, 0.50742166, 0.368, 0.77, 0.167, 0.710466254, 0.783
0.663, 0.07, 0.50742166, 0.367, 0.259, 0.167, 0.19025106, 0.632
0.662, 0.157, 0.465090709, 0.301, 0.704, 0.143, 0.521193349, 0.545
0.658, 0.045, 0.274601429, 0.04, 0.053, 0.071, 0.048581676, 0.235
0.658, 0.122, 0.50742166, 0.368, 0.651, 0.167, 0.545565699, 0.762
0.656, 0.05, 0.31693238, 0.049, 0.056, 0.083, 0.048581676, 0.25
0.656, 0.07, 0.465090709, 0.285, 0.236, 0.143, 0.165960222, 0.571
0.653, 0.099, 0.557449148, 0.307, 0.334, 0.2, 0.187316596, 0.571
0.65, 0.156, 0.618746564, 0.549, 0.695, 0.25, 0.523638735, 0.632
0.648, 0.052, 0.340846619, 0.073, 0.062, 0.091, 0.048581676, 0.286
0.647, 0.058, 0.366959868, 0.128, 0.159, 0.1, 0.124877731, 0.444
0.647, 0.05, 0.255634964, 0, 0, 0.067, 0, 0.125
0.646, 0.604, 0.809235844, 0.818, 0.947, 0.5, 0.47905119, 0.933
0.644, 0.072, 0.428257284, 0.206, 0.321, 0.125, 0.247554614, 0.545
0.644, 0.084, 0.50742166, 0.348, 0.366, 0.167, 0.25595044, 0.615
0.642, 0.059, 0.294942276, 0.076, 0.165, 0.077, 0.129850016, 0.333
0.641, 0.062, 0.428257284, 0.206, 0.234, 0.125, 0.187316596, 0.462
0.638, 0.076, 0.39582188, 0.113, 0.189, 0.111, 0.129850016, 0.375
0.634, 0.076, 0.465090709, 0.162, 0.089, 0.143, 0.048581676, 0.4
0.634, 0.097, 0.39582188, 0.199, 0.524, 0.111, 0.417182915, 0.571
0.634, 0.053, 0.39582188, 0.199, 0.206, 0.111, 0.187968699, 0.556
0.634, 0.067, 0.366959868, 0.163, 0.25, 0.1, 0.187968699, 0.526
0.631, 0.155, 0.50742166, 0.367, 0.679, 0.167, 0.470247799, 0.737
0.631, 0.251, 0.809235844, 0.805, 0.796, 0.5, 0.474323443, 0.909
0.631, 0, 0.465090709, 0.301, 0, 0.143, 0.534805999, 0.7
0.627, 0.797, 0.809235844, 0.819, 0.986, 0.5, 0.754972286, 0.952
0.625, 0.086, 0.618746564, 0.458, 0.301, 0.25, 0.186093903, 0.667
0.625, 0.065, 0.428257284, 0.132, 0.07, 0.125, 0.048581676, 0.364
0.625, 0.07, 0.366959868, 0.089, 0.082, 0.1, 0.048581676, 0.308
0.625, 0.08, 0.39582188, 0.191, 0.353, 0.111, 0.25595044, 0.5
0.622, 0.098, 0.50742166, 0.362, 0.49, 0.167, 0.358819694, 0.667
0.622, 0.114, 0.465090709, 0.285, 0.461, 0.143, 0.272008477, 0.571
0.619, 0.152, 0.618746564, 0.546, 0.711, 0.25, 0.560808608, 0.75
0.619, 0, 0.274601429, 0.058, 0, 0.071, 0.124877731, 0.364
0.619, 0.15, 0.69791094, 0.667, 0.699, 0.333, 0.538718618, 0.857
0.619, 0.062, 0.294942276, 0.086, 0.169, 0.077, 0.124877731, 0.4
0.619, 0.086, 0.465090709, 0.243, 0.445, 0.143, 0.345207043, 0.588
0.609, 0.059, 0.39582188, 0.108, 0.069, 0.111, 0.048581676, 0.333
0.606, 0.063, 0.340846619, 0.073, 0.067, 0.091, 0.048581676, 0.286
0.604, 0.054, 0.50742166, 0.348, 0.305, 0.167, 0.313661559, 0.615
0.603, 0.077, 0.428257284, 0.243, 0.451, 0.125, 0.402347571, 0.636
0.6, 0.084, 0.557449148, 0.375, 0.359, 0.2, 0.256276492, 0.667
0.6, 0.059, 0.366959868, 0.157, 0.16, 0.1, 0.124877731, 0.471
0.6, 0.099, 0.50742166, 0.348, 0.457, 0.167, 0.313661559, 0.615
0.597, 0.059, 0.255634964, 0.033, 0.069, 0.067, 0.048581676, 0.222
0.597, 0.173, 0.69791094, 0.67, 0.744, 0.333, 0.56765569, 0.889
0.596, 0.086, 0.465090709, 0.168, 0.426, 0.143, 0.323443104, 0.5
0.594, 0.086, 0.465090709, 0.296, 0.443, 0.143, 0.345207043, 0.625
0.594, 0.054, 0.274601429, 0, 0, 0.071, 0, 0.133
0.594, 0.079, 0.428257284, 0.168, 0.31, 0.125, 0.213563743, 0.429
0.592, 0.103, 0.618746564, 0.548, 0.659, 0.25, 0.769644604, 0.824
0.592, 0.166, 0.69791094, 0.67, 0.772, 0.333, 0.693267036, 0.909
0.591, 0.08, 0.428257284, 0.233, 0.316, 0.125, 0.215601565, 0.533
0.591, 0.091, 0.39582188, 0.191, 0.234, 0.111, 0.124877731, 0.5
0.59, 0.201, 0.50742166, 0.367, 0.764, 0.167, 0.525268993, 0.737
0.588, 0.096, 0.557449148, 0.449, 0.65, 0.2, 0.715030975, 0.778
0.587, 0.045, 0.428257284, 0.233, 0.126, 0.125, 0.124877731, 0.533
0.585, 0.065, 0.2053326, 0, 0, 0.056, 0, 0.105
0.585, 0.217, 0.809235844, 0.815, 0.817, 0.5, 0.658379524, 0.923
0.581, 0.042, 0.274601429, 0, 0, 0.071, 0, 0.133
0.577, 0.178, 0.465090709, 0.301, 0.719, 0.143, 0.48271927, 0.727
0.575, 0.072, 0.39582188, 0, 0, 0.111, 0, 0.2
0.57, 0.059, 0.340846619, 0.113, 0.297, 0.091, 0.272008477, 0.375
0.565, 0.049, 0.294942276, 0.049, 0.058, 0.077, 0.048581676, 0.25
0.563, 0.066, 0.366959868, 0.157, 0.176, 0.1, 0.124877731, 0.471
0.563, 0.05, 0.31693238, 0.06, 0.052, 0.083, 0.048581676, 0.267
0.563, 0, 0.465090709, 0.296, 0, 0.143, 0.318470818, 0.625
0.563, 0.061, 0.39582188, 0.108, 0.072, 0.111, 0.048581676, 0.333
0.562, 0.122, 0.618746564, 0.546, 0.578, 0.25, 0.4031627, 0.8
0.558, 0.193, 0.69791094, 0.669, 0.728, 0.333, 0.455575481, 0.875
0.556, 0.111, 0.50742166, 0.307, 0.454, 0.167, 0.272008477, 0.545
0.554, 0.079, 0.557449148, 0.442, 0.399, 0.2, 0.316759048, 0.571
0.547, 0.074, 0.428257284, 0.233, 0.336, 0.125, 0.25595044, 0.533
0.544, 0.126, 0.50742166, 0.307, 0.35, 0.167, 0.247554614, 0.545
0.541, 0.093, 0.465090709, 0.3, 0.41, 0.143, 0.357433975, 0.667
0.534, 0.173, 0.50742166, 0.348, 0.557, 0.167, 0.268340398, 0.615
0.531, 0.125, 0.618746564, 0.52, 0.551, 0.25, 0.402184545, 0.727
0.531, 0.074, 0.50742166, 0.348, 0.312, 0.167, 0.25595044, 0.615
0.531, 0.049, 0.39582188, 0.168, 0.214, 0.111, 0.213563743, 0.429
0.528, 0.058, 0.294942276, 0.049, 0.052, 0.077, 0.048581676, 0.25
0.525, 0.076, 0.428257284, 0.206, 0.267, 0.125, 0.190088034, 0.5
0.525, 0.093, 0.557449148, 0.449, 0.402, 0.2, 0.26556896, 0.667
0.519, 0.056, 0.31693238, 0.06, 0.065, 0.083, 0.048581676, 0.267
0.516, 0.055, 0.39582188, 0.138, 0.156, 0.111, 0.129850016, 0.4
0.509, 0.06, 0.366959868, 0.089, 0.093, 0.1, 0.065373329, 0.308
0.506, 0.051, 0.274601429, 0, 0, 0.071, 0, 0.133
0.503, 0.051, 0.340846619, 0.073, 0.08, 0.091, 0.065373329, 0.286
0.5, 0.059, 0.428257284, 0.246, 0.226, 0.125, 0.19025106, 0.571
0.5, 0.163, 0.50742166, 0.362, 0.672, 0.167, 0.430306488, 0.667
0.5, 0.066, 0.31693238, 0.06, 0.076, 0.083, 0.048581676, 0.267
0.5, 0.177, 0.50742166, 0.362, 0.5, 0.167, 0.190088034, 0.667
0.497, 0.059, 0.465090709, 0.162, 0.081, 0.143, 0.065373329, 0.4
0.494, 0.07, 0.428257284, 0.243, 0.256, 0.125, 0.187968699, 0.588
0.494, 0.074, 0.366959868, 0.157, 0.198, 0.1, 0.124877731, 0.471
0.488, 0.057, 0.50742166, 0.198, 0.089, 0.167, 0.065373329, 0.444
0.481, 0.102, 0.465090709, 0.296, 0.346, 0.143, 0.190088034, 0.625
0.477, 0.091, 0.69791094, 0.667, 0.309, 0.333, 0.181284643, 0.857
0.475, 0.065, 0.366959868, 0.089, 0.076, 0.1, 0.048581676, 0.308
0.475, 0.071, 0.39582188, 0.108, 0.335, 0.111, 0.268340398, 0.455
0.475, 0.074, 0.366959868, 0.089, 0.114, 0.1, 0.065373329, 0.308
0.469, 0.064, 0.428257284, 0.233, 0.314, 0.125, 0.271926964, 0.533
0.463, 0.052, 0.31693238, 0.06, 0.061, 0.083, 0.048581676, 0.267
0.462, 0.052, 0.274601429, 0, 0, 0.071, 0, 0.133
0.459, 0.19, 0.618746564, 0.548, 0.693, 0.25, 0.391750897, 0.824
0.456, 0.099, 0.557449148, 0.442, 0.378, 0.2, 0.268340398, 0.714
0.45, 0.423, 0.69791094, 0.667, 0.905, 0.333, 0.529344636, 0.857
0.447, 0.057, 0.340846619, 0, 0, 0.091, 0, 0.167
0.447, 0.057, 0.31693238, 0.06, 0.068, 0.083, 0.048581676, 0.267
0.447, 0.078, 0.465090709, 0.285, 0.307, 0.143, 0.219351157, 0.571
0.446, 0.068, 0.557449148, 0.449, 0.255, 0.2, 0.19025106, 0.667
0.442, 0.059, 0.237768004, 0.027, 0.092, 0.063, 0.065373329, 0.211
0.438, 0.113, 0.557449148, 0.425, 0.599, 0.2, 0.479703293, 0.667
0.438, 0.067, 0.50742166, 0.366, 0.295, 0.167, 0.256276492, 0.706
0.425, 0.065, 0.366959868, 0.089, 0.077, 0.1, 0.048581676, 0.308
0.425, 0.054, 0.557449148, 0.442, 0.212, 0.2, 0.190088034, 0.714
0.425, 0.08, 0.618746564, 0.54, 0.514, 0.25, 0.498043691, 0.769
0.413, 0.057, 0.31693238, 0, 0, 0.083, 0, 0.154
0.406, 0.104, 0.50742166, 0.307, 0.385, 0.167, 0.219351157, 0.545
0.406, 0.086, 0.465090709, 0.251, 0.371, 0.143, 0.25595044, 0.533
0.397, 0.138, 0.618746564, 0.458, 0.567, 0.25, 0.333306162, 0.75
0.394, 0.106, 0.618746564, 0.54, 0.474, 0.25, 0.30974894, 0.769
0.391, 0.065, 0.465090709, 0.251, 0.182, 0.143, 0.129850016, 0.5
0.388, 0.097, 0.618746564, 0.52, 0.403, 0.25, 0.25595044, 0.727
0.388, 0.06, 0.465090709, 0.296, 0.231, 0.143, 0.190088034, 0.625
0.388, 0.063, 0.340846619, 0.073, 0.074, 0.091, 0.048581676, 0.286
0.388, 0.074, 0.50742166, 0.251, 0.268, 0.167, 0.187316596, 0.5
0.385, 0.131, 0.69791094, 0.659, 0.606, 0.333, 0.414166938, 0.833
0.378, 0.054, 0.366959868, 0.089, 0.063, 0.1, 0.048581676, 0.308
0.375, 0.137, 0.465090709, 0.301, 0.642, 0.143, 0.460873818, 0.727
0.369, 0.1, 0.50742166, 0.307, 0.261, 0.167, 0.213563743, 0.545
0.369, 0.066, 0.39582188, 0.191, 0.299, 0.111, 0.245516792, 0.5
0.369, 0.065, 0.50742166, 0.348, 0.303, 0.167, 0.25595044, 0.615
0.369, 0.106, 0.557449148, 0.442, 0.501, 0.2, 0.345207043, 0.714
0.369, 0.088, 0.50742166, 0.307, 0.306, 0.167, 0.187316596, 0.545
0.363, 0.071, 0.428257284, 0.132, 0.084, 0.125, 0.048581676, 0.364
0.363, 0.108, 0.618746564, 0.546, 0.432, 0.25, 0.256276492, 0.8
0.356, 0.071, 0.39582188, 0.113, 0.316, 0.111, 0.247554614, 0.375
0.347, 0.086, 0.50742166, 0.348, 0.329, 0.167, 0.215601565, 0.615
0.344, 0.15, 0.69791094, 0.669, 0.669, 0.333, 0.465846104, 0.875
0.338, 0.076, 0.465090709, 0.251, 0.301, 0.143, 0.213563743, 0.5
0.338, 0.1, 0.428257284, 0.206, 0.374, 0.125, 0.219351157, 0.462
0.331, 0.082, 0.39582188, 0.108, 0.096, 0.111, 0.048581676, 0.333
0.331, 0.062, 0.428257284, 0.233, 0.213, 0.125, 0.165960222, 0.533
0.331, 0.15, 0.557449148, 0.425, 0.583, 0.2, 0.323198565, 0.667
0.325, 0.05, 0.274601429, 0, 0, 0.071, 0, 0.133
0.319, 0.315, 0.69791094, 0.659, 0.871, 0.333, 0.599527225, 0.833
0.316, 0.07, 0.428257284, 0.132, 0.083, 0.125, 0.048581676, 0.364
0.315, 0.055, 0.50742166, 0.307, 0.131, 0.167, 0.105151614, 0.545
0.308, 0.057, 0.557449148, 0.375, 0.136, 0.2, 0.105151614, 0.6
0.304, 0.073, 0.340846619, 0.073, 0.112, 0.091, 0.065373329, 0.286
0.3, 0.054, 0.294942276, 0.04, 0.063, 0.077, 0.048581676, 0.235
0.3, 0.094, 0.50742166, 0.362, 0.555, 0.167, 0.492256276, 0.667
0.297, 0.061, 0.340846619, 0.133, 0.212, 0.091, 0.187968699, 0.5
0.294, 0.066, 0.39582188, 0.191, 0.155, 0.111, 0.124877731, 0.5
0.294, 0.256, 0.618746564, 0.548, 0.842, 0.25, 0.689517444, 0.824
0.292, 0.111, 0.618746564, 0.54, 0.365, 0.25, 0.187968699, 0.769
0.288, 0.088, 0.465090709, 0.251, 0.369, 0.143, 0.247554614, 0.5
0.281, 0.1, 0.618746564, 0.52, 0.369, 0.25, 0.215601565, 0.727
0.275, 0.072, 0.366959868, 0.089, 0.085, 0.1, 0.048581676, 0.308
0.269, 0.079, 0.557449148, 0.447, 0.359, 0.2, 0.26556896, 0.75
0.269, 0.121, 0.557449148, 0.442, 0.559, 0.2, 0.421910662, 0.714
0.265, 0.137, 0.50742166, 0.348, 0.595, 0.167, 0.376181937, 0.615
0.263, 0.055, 0.340846619, 0.073, 0.065, 0.091, 0.048581676, 0.286
0.256, 0.047, 0.31693238, 0, 0, 0.083, 0, 0.154
0.256, 0.057, 0.294942276, 0.062, 0.135, 0.077, 0.129850016, 0.316
0.25, 0, 0.618746564, 0.549, 0, 0.25, 0.549152266, 0.571
0.25, 0.133, 0.69791094, 0.635, 0.608, 0.333, 0.411884578, 0.8
0.24, 0.25, 0.557449148, 0.447, 0.83, 0.2, 0.597652429, 0.75
0.238, 0.089, 0.557449148, 0.447, 0.438, 0.2, 0.324339746, 0.75
0.238, 0.056, 0.274601429, 0, 0, 0.071, 0, 0.133
0.231, 0.069, 0.39582188, 0.199, 0.385, 0.111, 0.345207043, 0.556
0.225, 0.088, 0.465090709, 0.3, 0.334, 0.143, 0.256276492, 0.667
0.222, 0.056, 0.31693238, 0.06, 0.067, 0.083, 0.048581676, 0.267
0.215, 0.088, 0.50742166, 0, 0, 0.167, 0, 0.286
0.208, 0.052, 0.39582188, 0.168, 0.123, 0.111, 0.105151614, 0.429
0.208, 0.056, 0.428257284, 0.206, 0.214, 0.125, 0.186093903, 0.471
0.194, 0.068, 0.340846619, 0, 0, 0.091, 0, 0.167
0.192, 0.147, 0.465090709, 0.285, 0.614, 0.143, 0.376181937, 0.571
0.185, 0.052, 0.39582188, 0.168, 0.123, 0.111, 0.105151614, 0.429
0.181, 0.102, 0.465090709, 0.296, 0.545, 0.143, 0.430306488, 0.625
0.181, 0.066, 0.340846619, 0.073, 0.102, 0.091, 0.065373329, 0.286
0.181, 0.063, 0.31693238, 0, 0, 0.083, 0, 0.154
0.177, 0.103, 0.618746564, 0.458, 0.396, 0.25, 0.23271927, 0.667
0.175, 0.064, 0.428257284, 0.243, 0.232, 0.125, 0.190088034, 0.588
0.162, 0.093, 0.465090709, 0.301, 0.414, 0.143, 0.332246495, 0.7
